Student_ID,First_Name,Last_Name,Email,Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Gender_Female,Gender_Male,Department_Business,Department_CS,Department_Engineering,Department_Mathematics,Average_Score,Study_Efficiency,Stress_Sleep_Ratio
S1011,Omar,Williams,student11@university.com,-0.5211771293443812,-1.1187341827143298,1.305246360301921,1.0908995808417128,-0.7090493987117212,0.3793626154312754,1.1425015311439806,-0.5696866071095775,0.8792362856067585,0.46453764807576176,0.6909818359464832,0.9936318605135792,-1.0068376864865927,-0.4160158645884193,-1.2164530316459259,0.5212677360484566,1.4398105107021337,True,False,False,False,False,True,1.385097391202852,-0.58384167434858,-0.14180023875490785
S1012,John,Davis,student12@university.com,-0.018930505211154185,1.3931475843786263,-0.1892465114316313,1.6369447859749429,0.604517891659923,-0.5132658595236244,-0.9793845338600754,-1.4044469860535436,-0.06928060344800892,0.46453764807576176,1.174804307166813,-1.006408952590479,-1.0068376864865927,-0.4160158645884193,0.010450627419638547,1.2155029284714716,0.195110242250846,False,True,False,False,True,False,-0.5151023805759746,-0.8966766939493315,0.8481477651185613
S1013,John,Williams,student13@university.com,-1.5256703776108353,1.1091896952849227,-0.7967779048834693,1.0809502041136687,1.1603114747546048,-1.6470703510036049,-0.28589006383435955,-1.5872011101680252,-0.6582546711395643,-0.8401685692470717,0.7056431229531601,-1.006408952590479,-1.0068376864865927,1.5553368095863709,0.010450627419638547,-0.1729674563745586,0.9557604063044112,False,True,True,False,False,False,-0.7637666093556509,-0.8081108508924972,-0.493508891562558
S1014,Liam,Williams,student14@university.com,-1.0234237534776083,-1.1964928222705515,1.3991531920890101,-0.280943892719158,-1.0552015425689352,-1.6373678675801822,0.10743515797127032,-1.3027642403056368,-1.0805736971691986,-0.8401685692470717,1.40938489927364,-1.006408952590479,0.9932087499520872,-0.4160158645884193,1.237354286485203,-1.2143202450090813,-0.15063983231895617,False,True,False,True,False,False,-0.7873953369772498,-1.0861666652931923,-1.1063325114114277
S1015,Ahmed,Jones,student15@university.com,-1.5256703776108353,1.2598470594251028,-0.4159971540394802,1.172250367029836,0.23677476901080963,1.3662437864994244,0.02808006936136262,-1.6662113517964665,-0.11725705483553082,0.46453764807576176,1.3360784642402566,0.9936318605135792,-1.0068376864865927,-0.4160158645884193,-1.2164530316459259,-1.2143202450090813,-0.01233980249103518,False,True,False,True,False,False,0.2799480450155209,-0.9521785973167064,-1.1253087254116472
S1016,Maria,Jones,student16@university.com,-0.018930505211154185,-0.8195022751363684,-0.019756132108591992,0.07372212476287596,-0.44299282134058193,-1.3566888828311645,1.4633721068275207,-0.5573197866807785,-0.41542649174833485,-0.8401685692470717,0.92556242805331,-1.006408952590479,0.9932087499520872,-1.4016922016758144,1.237354286485203,0.8683853322599641,0.1259602273368858,True,False,True,False,False,False,0.2088368266495691,-0.8569236529824693,0.5965702748023244
S1017,Liam,Davis,student17@university.com,0.9855627430552999,-1.4839220792015864,-0.6192710887005574,-0.7374447072999935,0.037580577575873304,1.7522640198456032,-0.7033668343473527,-0.6521320766349078,-0.8458818750308227,-0.8401685692470717,1.36540103825361,-1.006408952590479,-1.0068376864865927,-0.4160158645884193,0.010450627419638547,0.8683853322599641,0.610010331734609,True,False,False,True,False,False,-0.6181686401063734,-1.0469829554998176,0.3771458398219694
S1018,Liam,Jones,student18@university.com,-0.5211771293443812,0.5155857951012641,0.5282245875270433,-0.6484855742021893,0.43805841000625234,-1.1425412129856185,-1.517619047909885,-1.3013901491468811,-1.3990840272141376,-0.8401685692470717,-1.3176144839682193,0.9936318605135792,0.9932087499520872,-1.4016922016758144,1.237354286485203,0.8683853322599641,0.5408603168206482,False,True,True,False,False,False,-1.68731230610841,0.9159755428899051,0.4059157755238948
S1019,John,Johnson,student19@university.com,-0.5211771293443812,0.5051716915892698,1.6694216347933153,-0.9264828651328264,1.388061476849795,0.6253898736680681,1.4461210006079757,0.5563810974905545,1.2390596710131738,1.7692438653985951,0.7496269839731902,-1.006408952590479,0.9932087499520872,0.5696604724989758,-1.2164530316459259,-0.1729674563745586,0.9557604063044112,False,True,False,True,False,False,2.076856521762787,-0.5601675867426709,-0.493508891562558
S1020,Emma,Davis,student20@university.com,-1.5256703776108353,-1.4346286559114814,-1.6614078804841068,-1.2033096411542816,-1.0545050593821,1.576233249163504,-0.9655836488844394,1.7271067647502396,-0.469505211075499,-0.8401685692470717,0.8229334190065735,-1.006408952590479,-1.0068376864865927,1.5553368095863709,1.237354286485203,-1.2143202450090813,0.40256028699272717,False,True,True,False,False,False,-1.0086052346156413,-0.8268098518662582,-1.175822872538993
S1021,Ahmed,Jones,student21@university.com,0.4833161189220729,-0.6577365339167283,1.3424655314370473,-1.0646036244162587,-1.4208552156575422,-0.4571300625738208,-0.4066478073711758,1.4145010261333637,0.1173646262920442,0.46453764807576176,-1.3762596319949258,-1.006408952590479,-1.0068376864865927,-0.4160158645884193,1.237354286485203,1.5626205246829792,1.3015104808742133,False,True,True,False,False,False,-0.29119205692368566,1.615310633094355,0.5896666148582148
S1022,Sara,Davis,student22@university.com,0.4833161189220729,1.6819653884445933,-1.7352736201215122,-1.490671051358372,0.460345871984986,0.8326071982111694,0.11778582170299756,-0.8122136966299234,-1.6969027590729366,-2.1448747865699054,1.394723612266963,-1.006408952590479,0.9932087499520872,1.5553368095863709,-1.2164530316459259,0.8683853322599641,0.6791603466485692,False,True,True,False,False,False,-1.0252578617013404,-1.154797554900126,0.3491431024054296
S1024,Maria,Williams,student24@university.com,-0.5211771293443812,0.7696899207939178,-1.1695422188675855,1.556764514696001,-1.1561916046600744,-0.655337938223744,0.13158670667863365,1.5374821848419813,0.9896382366066986,0.46453764807576176,-0.33530825452088286,-1.006408952590479,0.9932087499520872,-0.4160158645884193,-1.2164530316459259,1.2155029284714716,0.8866103913904504,True,False,True,False,False,False,0.14200128280561886,0.12042123950015422,0.5185058123573909
S1026,Emma,Johnson,student26@university.com,-1.5256703776108353,-1.4908648148762491,-1.574944882924043,1.238969716853189,0.2228451052741006,1.132691149807032,0.3006475476301763,1.3581632886243886,1.3533193776071422,1.7692438653985951,-0.012759940373996154,-1.006408952590479,-1.0068376864865927,1.5553368095863709,1.237354286485203,0.17415013983694896,1.2323604659602532,False,True,True,False,False,False,0.9381768859029056,-0.08799106285350188,-0.31870531586013706
S1027,Sara,Johnson,student27@university.com,-1.5256703776108353,-0.8028397095171779,0.15259726037868684,-1.0681151691438038,-0.6777076553041261,-0.8202801564219321,1.6358831690229725,1.0208239091499127,0.0031049196980737943,0.46453764807576176,-0.4232759765609428,-1.006408952590479,0.9932087499520872,-1.4016922016758144,1.237354286485203,1.5626205246829792,0.5408603168206482,False,True,False,False,True,False,0.5652930604839672,-0.0010714144980664658,0.938159586009511
S1028,Liam,Davis,student28@university.com,-0.018930505211154185,-0.9007322825299219,-0.7355094231687223,1.4537592026880173,1.749536250817389,-0.7308787020203933,1.1079993187048902,-0.6741175351749953,0.7938045344517838,0.46453764807576176,0.3537722347929204,0.9936318605135792,-1.0068376864865927,0.5696604724989758,-1.2164530316459259,0.5212677360484566,-1.118740041114402,True,False,False,False,True,False,1.0997523757344077,-0.4244626123079238,1.0522118311135715
S1029,Maria,Jones,student29@university.com,0.9855627430552999,-0.9500257058200269,-1.289788771765687,0.06552852039860452,-0.3099645326550128,1.7494918817246257,-1.131194268592073,-1.3934542567834998,-1.2577498904511897,-0.8401685692470717,0.8815785670332799,0.9936318605135792,0.9932087499520872,1.5553368095863709,-1.2164530316459259,-0.8672026487975737,-1.464490115684204,True,False,False,False,False,True,-1.2079866886417019,-0.9543837588353467,-0.3984981653236843
S1030,Ahmed,Brown,student30@university.com,0.4833161189220729,-1.0951288814204765,0.9027067094097038,-1.4766248724481923,-0.9848567406985558,-0.5777180708363612,1.0562460000462548,-0.004935140861067262,-0.7558909581738195,-0.8401685692470717,0.8815785670332799,0.9936318605135792,0.9932087499520872,-0.4160158645884193,0.010450627419638547,-1.2143202450090813,-0.6346899367166794,True,False,True,False,False,False,-0.031501088587260064,-0.886897545195416,-1.0292416420355348
S1031,Ali,Johnson,student31@university.com,0.4833161189220729,0.2309336324400939,-1.001769647443091,-1.21618530515528,0.4659177374796694,-0.2471405999097412,1.187354407314798,-1.4923888202138955,-1.6789466603080159,-2.1448747865699054,0.7203044099598369,0.9936318605135792,-1.0068376864865927,0.5696604724989758,-1.2164530316459259,-1.2143202450090813,1.0940604361323316,False,True,False,False,True,False,-0.5054258540261745,-0.9576337687644573,-1.2433829458574592
S1032,Maria,Smith,student32@university.com,-0.018930505211154185,-0.6251056762458137,-0.9805833500277109,-0.6274163058369201,-0.8734194308048849,1.7183053278636236,0.6698212207284429,1.7490922232903283,0.5551848157085827,0.46453764807576176,-1.5668563630817225,0.9936318605135792,-1.0068376864865927,0.5696604724989758,0.010450627419638547,-0.8672026487975737,-1.671940160426086,True,False,True,False,False,False,0.6589078289657276,2.4548483427297136,-0.3015790457313753
S1033,Sara,Williams,student33@university.com,-1.0234237534776083,1.0835015732886704,-0.8042217391104949,-1.559731431000088,-0.0035119304474179984,-0.4321808194850193,0.552513698435536,-0.44945363071847133,-1.481710137937091,-0.8401685692470717,-0.40861468955426616,-1.006408952590479,-1.0068376864865927,-0.4160158645884193,0.010450627419638547,0.5212677360484566,-1.1878900560283627,False,True,False,False,True,False,-0.8441042832690852,-0.3286719591624808,1.110029983145492
S1034,Emma,Davis,student34@university.com,-0.018930505211154185,-1.125676918388992,0.2671177869483077,-0.6262457909277382,-0.0432114720970387,-0.44326937196893085,-0.19273409024881555,1.6116831074147782,0.56816090270667,0.46453764807576176,1.0575140111133998,-1.006408952590479,0.9932087499520872,0.5696604724989758,0.010450627419638547,0.8683853322599641,-1.395340100770244,True,False,False,True,False,False,0.10847099313306478,-0.7760939289404991,1.7306114816214286
S1035,Ahmed,Smith,student35@university.com,0.9855627430552999,-0.15161110323381882,0.5173451375029294,-1.5017909429955973,-0.14420153418817697,1.1562543238353449,0.5007603797769005,0.9754789009109816,0.18000054893686473,0.46453764807576176,0.47106253084633326,-1.006408952590479,-1.0068376864865927,-0.4160158645884193,-1.2164530316459259,-0.5200850525860662,-1.6027901455121252,True,False,False,True,False,False,0.6008486696669441,-0.5816425877581118,0.12712139860285795
S1036,Maria,Davis,student36@university.com,-1.5256703776108353,-1.7171979978702523,-1.6883202042279677,-0.8837590709476971,1.0481776816740986,-0.6310817296651874,0.8319816191921675,-0.26807359776274536,-0.9561435440091651,-0.8401685692470717,0.5590302528863934,0.9936318605135792,0.9932087499520872,0.5696604724989758,1.237354286485203,-0.8672026487975737,1.0940604361323316,True,False,False,False,False,True,-0.4147365470594703,-0.7919886316901138,-1.0035446855769037
S1037,Ali,Williams,student37@university.com,-0.018930505211154185,-0.09259784999918648,-0.9181696630472678,-0.779583244030532,-0.9695341105881761,-0.9020582309907815,-1.2899044458118885,-1.2739083259717712,-2.3226307164239377,-2.1448747865699054,-1.0976951788680693,0.9936318605135792,0.9932087499520872,-1.4016922016758144,-1.2164530316459259,0.5212677360484566,-0.7729899665445997,False,True,False,False,False,True,-2.525344512421099,0.20777928821143238,0.7952422665272628
S1038,Ali,Williams,student38@university.com,-1.5256703776108353,-1.57070627513487,-0.2682656747646694,1.7791623474405105,1.4256715689389083,-0.2457545308492525,-0.827574799128078,-0.865803251821388,0.6499453213000188,0.46453764807576176,-0.7458242907078295,0.9936318605135792,-1.0068376864865927,0.5696604724989758,1.237354286485203,-0.8672026487975737,0.7483103615625294,False,True,True,False,False,False,0.13615035977550835,0.5175127331348722,-0.9562081868373205
S1039,John,Johnson,student39@university.com,0.9855627430552999,1.6298948708846233,-0.6083916386764432,-0.8855148433114692,1.0321585683768832,0.7154843625998512,-1.044938737494347,0.6312690656427294,-0.12328918176437222,0.46453764807576176,1.5706590563470828,-1.006408952590479,-1.0068376864865927,1.5553368095863709,-1.2164530316459259,0.8683853322599641,-1.2570400709423228,True,False,False,False,False,True,-0.4885481914393223,-1.0181877254179403,1.5836467604282374
S1040,John,Johnson,student40@university.com,1.4878093671885269,0.9800548117361969,1.2886408839493257,-0.8726391793104714,-0.5634844126631137,-1.5625201383137777,1.187354407314798,1.1705998454542628,0.42254816428489095,0.46453764807576176,1.174804307166813,0.9936318605135792,-1.0068376864865927,0.5696604724989758,0.010450627419638547,-0.5200850525860662,-0.35808987706083734,False,True,True,False,False,False,0.6393297403649753,-0.8355879203535156,-0.42793286090357063
S1041,Omar,Smith,student41@university.com,0.9855627430552999,-0.06274408659813652,0.9571039595302738,0.6993623437204569,-1.0949010842185554,-0.4162410252893958,0.6318687870454437,1.6838228932494417,1.5156256765994294,1.7692438653985951,-1.332275770974896,0.9936318605135792,0.9932087499520872,-1.4016922016758144,1.237354286485203,0.8683853322599641,-1.3261900858562836,False,True,False,True,False,False,1.1197805353374737,1.9917958473496884,1.6555316784031682
S1042,Sara,Davis,student42@university.com,-0.5211771293443812,-1.4637881457450648,0.40110680303476426,1.305103809221951,-0.750141906735012,-0.5125728249933795,-0.1582318778097252,-1.2265021809947065,-0.18438200217158102,0.46453764807576176,0.060546494659387155,-1.006408952590479,-1.0068376864865927,-1.4016922016758144,-1.2164530316459259,-1.2143202450090813,-1.741090175340046,False,True,False,True,False,False,-0.2542862347337596,-0.41197731896670786,-0.7517145122823204
S1043,Liam,Williams,student43@university.com,-1.5256703776108353,0.2920297063771261,-0.5877779438939115,-0.3535158170884187,-0.56557386222362,-0.8639413318273345,1.1356010886561625,-1.1447437570487544,-1.2439321113234958,-0.8401685692470717,-0.13005023642740957,0.9936318605135792,0.9932087499520872,0.5696604724989758,-1.2164530316459259,0.8683853322599641,0.40256028699272717,False,True,False,False,True,False,-0.4644693928154048,-0.4820197906720217,0.4658869090997387
S1044,Maria,Smith,student44@university.com,0.4833161189220729,0.8696653145090601,0.6582053851835635,1.3624590397718508,0.2158802734057456,0.5547003515831297,0.759526973070078,-1.5349856461353164,0.4499732995078764,0.46453764807576176,-0.3059856805075294,-1.006408952590479,0.9932087499520872,-0.4160158645884193,1.237354286485203,0.8683853322599641,-0.08148981740499538,False,True,True,False,False,False,1.0250405893499221,-0.01664212402078859,0.7053029189220541
S1045,Maria,Brown,student45@university.com,-0.018930505211154185,-1.1020716170951392,1.149498444167237,-0.5179731618284379,-1.562241302585137,-0.7073155279920805,1.439220558120158,-0.7861059646135686,-0.6920626383453892,-0.8401685692470717,-0.20335667146079286,0.9936318605135792,0.9932087499520872,0.5696604724989758,0.010450627419638547,1.5626205246829792,-0.28893986214687717,False,True,False,True,False,False,0.19938533560092875,-0.3260077460064549,1.4616780881265108
S1046,Liam,Smith,student46@university.com,1.4878093671885269,0.2080226047137072,0.2946027133250169,-1.0207093153219475,1.4604957282806803,0.39045116791518697,-1.448614623031704,1.1396827943822638,0.42051407497167753,0.46453764807576176,0.4270786698263037,0.9936318605135792,-1.0068376864865927,-0.4160158645884193,0.010450627419638547,-0.8672026487975737,-1.464490115684204,False,True,False,True,False,False,-0.2495604892094404,-0.5225025674272192,-0.3984981653236843
S1047,Omar,Jones,student47@university.com,0.9855627430552999,1.061979092697216,0.9462245095061592,-0.5548443814676589,-1.3804591908210866,0.03561748843000936,0.041880954336998705,-0.9997771398000493,-0.9985087145326484,-0.8401685692470717,1.614642917367113,-1.006408952590479,-1.0068376864865927,-1.4016922016758144,1.237354286485203,-1.2143202450090813,0.26426025716480683,True,False,True,False,False,False,-0.5760870013898144,-1.127173092410509,-1.1599609422816137
S1048,Emma,Smith,student48@university.com,-1.5256703776108353,0.9022961721799747,0.8248327513423617,0.4272176273357285,-0.7515348731086826,-0.9595800970010738,0.7250247606309876,0.2011785329522577,0.40844982111399675,0.46453764807576176,1.2774333162135496,-1.006408952590479,-1.0068376864865927,0.5696604724989758,-1.2164530316459259,0.5212677360484566,0.9557604063044112,False,True,False,False,True,False,0.4728034695079943,-0.8710342991661301,-0.0016886616201530784
S1049,Emma,Jones,student49@university.com,1.4878093671885269,1.0230997729191058,0.2150109473591304,-0.42316145418472556,-1.3435455819188082,-0.7884005680306856,-1.0000858613235297,-0.147153575792262,-1.033509078922085,-0.8401685692470717,1.2774333162135496,-1.006408952590479,0.9932087499520872,-0.4160158645884193,0.010450627419638547,1.2155029284714716,-1.5336401305981648,False,True,False,False,True,False,-1.4688028344839148,-1.0454756222652943,2.3430356904308476
S1050,Omar,Jones,student50@university.com,-1.0234237534776083,1.2883122756912195,-0.6765313519853678,0.6502007175348291,-0.8302374732210878,-1.1210571425480391,-0.5860593120544454,-0.5614420601570442,-0.7997992309349126,-0.8401685692470717,0.6469979749264536,0.9936318605135792,0.9932087499520872,-0.4160158645884193,-1.2164530316459259,1.5626205246829792,-0.28893986214687717,True,False,False,False,True,False,-1.2142876826741262,-0.8050570256417142,1.4616780881265108
S1052,John,Brown,student52@university.com,-1.0234237534776083,-0.35642180563636794,-1.0384162159453696,0.7491092273606766,0.4185568807748599,0.4334193087903445,1.0251940088510738,0.04521918643350875,0.5175892339195303,0.46453764807576176,-0.32064696751420624,0.9936318605135792,-1.0068376864865927,1.5553368095863709,-1.2164530316459259,-0.1729674563745586,1.3706604957881736,True,False,False,True,False,False,0.8393863008945084,0.010332490450562845,-0.5803006968465116
S1053,Maria,Smith,student53@university.com,0.9855627430552999,0.21010542541610608,0.9290464305207162,-0.4922218338264417,-0.9319240184990623,0.6191525628958675,-0.009872364321636564,-0.5305250090850463,-0.43674935903167617,-0.8401685692470717,-0.056743801394026246,-1.006408952590479,-1.0068376864865927,1.5553368095863709,0.010450627419638547,-0.8672026487975737,-0.8421399814585605,True,False,True,False,False,False,-0.1044125909624787,-0.38080228920127596,-0.6234236692831931
S1054,Omar,Smith,student54@university.com,-1.0234237534776083,0.9800548117361969,1.0149368254479318,-0.11180448834241245,1.3121448094847317,-1.1369969367436625,-0.013322585565545893,0.6855456664135712,0.8894768731836243,0.46453764807576176,1.1601430201601368,0.9936318605135792,0.9932087499520872,1.5553368095863709,-1.2164530316459259,1.2155029284714716,1.5089605256160938,False,True,True,False,False,False,0.6265027167989649,-0.7724018500476417,0.2866197490357393
S1055,Maria,Brown,student55@university.com,-1.0234237534776083,0.6558290557294499,1.075632704529831,0.24578781641257538,1.06489327815815,0.4202516527156994,-0.22723630268790587,-0.7187754978345494,0.46287924549516285,0.46453764807576176,1.45336876029367,-1.006408952590479,0.9932087499520872,-0.4160158645884193,-1.2164530316459259,0.8683853322599641,1.0940604361323316,True,False,False,True,False,False,0.6141257642352702,-0.9185884794199415,0.19564661582587378
S1056,Liam,Williams,student56@university.com,-0.5211771293443812,1.6916852183891211,-0.12454241391979495,0.6970213139020941,0.9005232460649858,1.6905839466538437,-0.924180993957531,0.5288992743154441,1.1222748880303903,0.46453764807576176,-0.2766631064941762,-1.006408952590479,0.9932087499520872,-0.4160158645884193,0.010450627419638547,1.2155029284714716,-1.395340100770244,True,False,False,True,False,False,0.6294281783140192,0.09162260731765699,2.162320350126429
S1057,Ali,Johnson,student57@university.com,-0.5211771293443812,-1.7171979978702523,-1.0876600423703067,-0.8743949516742439,1.2278703438776426,-1.4544067515956376,1.470272549315339,1.6075608339385117,0.4365062254341855,0.46453764807576176,-0.8337920127478894,0.9936318605135792,0.9932087499520872,0.5696604724989758,0.010450627419638547,1.2155029284714716,-0.08148981740499538,False,True,False,True,False,False,0.6463058409008752,0.5891324725182301,1.008848217089632
S1058,John,Smith,student58@university.com,-0.5211771293443812,-0.531378744637867,-1.4065997088667006,1.2231677655792363,0.4338795108852395,-0.012894928687104923,-0.6171113032496268,0.8236418278684993,0.7235933826405121,0.46453764807576176,-0.7018404296877994,-1.006408952590479,0.9932087499520872,1.5553368095863709,-1.2164530316459259,1.5626205246829792,0.471710301906688,False,True,False,False,False,True,-0.07920861483277368,0.4760764849831227,0.9751209617376789
S1059,Ahmed,Johnson,student59@university.com,1.4878093671885269,-0.7889542381678528,0.8047916591926775,0.8222664091845285,0.022257947465492676,0.8277559564994583,0.24199378648372286,-0.2433399569051464,0.8628934300902485,0.46453764807576176,0.1924980777194769,-1.006408952590479,0.9932087499520872,1.5553368095863709,1.237354286485203,-0.8672026487975737,0.333410272078767,False,True,True,False,False,False,0.986559518651891,-0.31659890541793045,-0.8904780771589277
S1060,John,Davis,student60@university.com,-0.5211771293443812,-0.8535216799422156,1.2960847181763517,-0.8901969029481961,-0.42140184254868307,-1.5528176548903547,-1.2001986934702538,0.8875370667506295,-0.19911161443968245,-0.8401685692470717,-0.9217597347879494,0.9936318605135792,-1.0068376864865927,-0.4160158645884193,-1.2164530316459259,0.5212677360484566,0.610010331734609,True,False,True,False,False,False,-0.965398418393291,0.5525232446846329,0.11462017654190244
S1061,Omar,Davis,student61@university.com,-1.0234237534776083,-0.9916821198680026,0.4869971979619799,1.7112724827079762,-0.9444607158621002,0.9843817603347118,-0.21688563895617888,1.0991471051989763,1.747511858305787,1.7692438653985951,1.40938489927364,0.9936318605135792,0.9932087499520872,-0.4160158645884193,1.237354286485203,-0.1729674563745586,-0.28893986214687717,False,True,True,False,False,False,1.082424642145232,-0.7551144351684598,-0.13069068914602963
S1062,Ahmed,Brown,student62@university.com,0.4833161189220729,0.6974854697774255,-1.2537148058962568,0.6221083597144698,0.21727323977941718,1.6822675322909106,1.4047183456810677,-0.5614420601570442,0.25989116023860176,0.46453764807576176,-0.3939534025475896,0.9936318605135792,-1.0068376864865927,-0.4160158645884193,0.010450627419638547,0.17415013983694896,1.3706604957881736,True,False,False,False,True,False,1.0952516657112443,0.025342574616019707,-0.3517489429320999
S1063,Ali,Davis,student63@university.com,0.4833161189220729,-1.4700366078522609,1.4627120843351498,-0.12350963743422809,1.3734353299262503,-1.4058943344785233,1.7186884788767895,0.7418834039225471,1.397718637443839,1.7692438653985951,1.7026106394071732,0.9936318605135792,0.9932087499520872,-1.4016922016758144,1.237354286485203,0.8683853322599641,-0.7729899665445997,False,True,False,True,False,False,1.8786002452425208,-0.8857345562338385,1.1549996569480954
S1064,Omar,Davis,student64@university.com,-0.5211771293443812,0.8099577877069613,1.6493805426436312,-1.1594153320599705,0.3447296629703029,1.1368493569884992,-0.4653015685176292,-0.1883763105549266,0.035650348709496175,0.46453764807576176,-1.5375337890683693,-1.006408952590479,0.9932087499520872,0.5696604724989758,-1.2164530316459259,1.5626205246829792,-1.395340100770244,False,True,False,True,False,False,0.3177540092100784,2.1161345356747336,2.594029218631429
